stock,week,metric,value
22951.0,week_37,RMSE,0.0005309861165643
22951.0,week_37,MedAE,0.0004641634987762
22951.0,week_37,MAPE,97.73488079259984
22951.0,week_37,sMAPE,191.17035595442093
22951.0,week_37,QLIKE,45.91398668887429
22951.0,week_38,R2,-4.52603683730507
22951.0,week_38,MSE,2.511080508486745e-07
22951.0,week_38,RMSE,0.0005011068257853
22951.0,week_38,MedAE,0.0004130604206154
22951.0,week_38,MAPE,94.4072536635829
22951.0,week_38,sMAPE,179.00822142305134
22951.0,week_38,QLIKE,17.35137849858068
48219.0,week_1,R2,-2.909774978242452
48219.0,week_1,MSE,2.563998915707381e-07
48219.0,week_1,RMSE,0.0005063594489794
48219.0,week_1,MedAE,0.0003904329429939
48219.0,week_1,MAPE,inf
48219.0,week_1,sMAPE,179.853224888013
48219.0,week_1,QLIKE,21.243972634020395
48219.0,week_2,R2,-1.7761708751124226
48219.0,week_2,MSE,4.947838399601096e-07
48219.0,week_2,RMSE,0.0007034087289479
48219.0,week_2,MedAE,0.0004460619263286
48219.0,week_2,MAPE,95.3743645892133
48219.0,week_2,sMAPE,182.8306845174492
48219.0,week_2,QLIKE,31.81983139199854
48219.0,week_3,R2,-2.554449913949976
48219.0,week_3,MSE,2.450692408751297e-07
48219.0,week_3,RMSE,0.0004950446857356
48219.0,week_3,MedAE,0.0003724260503849
48219.0,week_3,MAPE,inf
48219.0,week_3,sMAPE,180.99235093205164
48219.0,week_3,QLIKE,26.48201988432184
48219.0,week_4,R2,-2.8711706077550554
48219.0,week_4,MSE,3.634642212409505e-07
48219.0,week_4,RMSE,0.0006028799393253
48219.0,week_4,MedAE,0.0004535487886691
48219.0,week_4,MAPE,95.39945606851389
48219.0,week_4,sMAPE,182.76360056136795
48219.0,week_4,QLIKE,26.075658313464604
48219.0,week_5,R2,-2.221838119438136
48219.0,week_5,MSE,1.3879448378608384e-07
48219.0,week_5,RMSE,0.0003725513169834
48219.0,week_5,MedAE,0.0002663310486662
48219.0,week_5,MAPE,inf
48219.0,week_5,sMAPE,179.21777958241398
48219.0,week_5,QLIKE,23.03699380423623
48219.0,week_6,R2,-3.558561195059652
48219.0,week_6,MSE,1.7236996758817797e-07
48219.0,week_6,RMSE,0.000415174623006
48219.0,week_6,MedAE,0.000330873370148
48219.0,week_6,MAPE,95.57504829637772
48219.0,week_6,sMAPE,183.4322920359299
48219.0,week_6,QLIKE,26.866944084701363
48219.0,week_7,R2,-3.545894753423184
48219.0,week_7,MSE,2.3655478009126215e-07
48219.0,week_7,RMSE,0.0004863689752556
48219.0,week_7,MedAE,0.0003786531808228
48219.0,week_7,MAPE,96.00135859706144
48219.0,week_7,sMAPE,184.84210020095867
48219.0,week_7,QLIKE,28.392410415136645
48219.0,week_8,R2,-3.814954090801829
48219.0,week_8,MSE,2.780460507888452e-07
48219.0,week_8,RMSE,0.0005273007213998
48219.0,week_8,MedAE,0.000442119506455
48219.0,week_8,MAPE,95.93266798747962
48219.0,week_8,sMAPE,184.6790856194377
48219.0,week_8,QLIKE,29.617704692730506
48219.0,week_9,R2,-4.179708224280177
48219.0,week_9,MSE,3.045774269107093e-07
48219.0,week_9,RMSE,0.0005518853385538
48219.0,week_9,MedAE,0.0004558228933605
48219.0,week_9,MAPE,94.34504464912418
48219.0,week_9,sMAPE,179.1739308616903
48219.0,week_9,QLIKE,18.8765220019192
48219.0,week_10,R2,-4.398629959606557
48219.0,week_10,MSE,3.316865388131288e-07
48219.0,week_10,RMSE,0.000575922337484
48219.0,week_10,MedAE,0.0004775855148809
48219.0,week_10,MAPE,96.83021757543268
48219.0,week_10,sMAPE,187.99007630217835
48219.0,week_10,QLIKE,37.29485159710662
48219.0,week_11,R2,-4.6987699725783045
48219.0,week_11,MSE,2.5562740574339135e-07
48219.0,week_11,RMSE,0.0005055960895254
48219.0,week_11,MedAE,0.0004462366094649
48219.0,week_11,MAPE,95.10244250114226
48219.0,week_11,sMAPE,181.80586442699368
48219.0,week_11,QLIKE,22.90296783911933
48219.0,week_12,R2,-3.602504034999561
48219.0,week_12,MSE,2.193790023023467e-07
48219.0,week_12,RMSE,0.0004683791224022
48219.0,week_12,MedAE,0.00037900636092
48219.0,week_12,MAPE,95.5248725597422
48219.0,week_12,sMAPE,183.27425413350787
48219.0,week_12,QLIKE,26.28012344268805
48219.0,week_13,R2,-3.436324622953122
48219.0,week_13,MSE,1.2300694007380553e-07
48219.0,week_13,RMSE,0.0003507234524148
48219.0,week_13,MedAE,0.0002912469987328
48219.0,week_13,MAPE,94.64459071195446
48219.0,week_13,sMAPE,180.37815744762813
48219.0,week_13,QLIKE,23.29156562737634
48219.0,week_14,R2,-3.39090134458766
48219.0,week_14,MSE,2.496408708584622e-07
48219.0,week_14,RMSE,0.000499640741792
48219.0,week_14,MedAE,0.0003889912963828
48219.0,week_14,MAPE,93.57168437173064
48219.0,week_14,sMAPE,176.43321627010346
48219.0,week_14,QLIKE,17.054429871841823
48219.0,week_15,R2,-2.588845707828867
48219.0,week_15,MSE,4.233321627804039e-07
48219.0,week_15,RMSE,0.0006506398103255
48219.0,week_15,MedAE,0.0004816274314913
48219.0,week_15,MAPE,inf
48219.0,week_15,sMAPE,187.8647259688397
48219.0,week_15,QLIKE,45.348367564026496
48219.0,week_16,R2,-3.621459017087293
48219.0,week_16,MSE,2.510482994437973e-07
48219.0,week_16,RMSE,0.00050104720281
48219.0,week_16,MedAE,0.0004095331509457
48219.0,week_16,MAPE,inf
48219.0,week_16,sMAPE,186.60835669331
48219.0,week_16,QLIKE,33.657861205410946
48219.0,week_17,R2,-2.9314695789197414
48219.0,week_17,MSE,2.239316466588042e-07
48219.0,week_17,RMSE,0.0004732141657419
48219.0,week_17,MedAE,0.0003622920359586
48219.0,week_17,MAPE,95.28591120086318
48219.0,week_17,sMAPE,182.30459645139075
48219.0,week_17,QLIKE,24.420099902861377
48219.0,week_18,R2,-4.004530388593063
48219.0,week_18,MSE,3.059404795622331e-07
48219.0,week_18,RMSE,0.0005531188656719
48219.0,week_18,MedAE,0.0004642017429368
48219.0,week_18,MAPE,93.69175093128294
48219.0,week_18,sMAPE,177.04716976546294
48219.0,week_18,QLIKE,17.609323496481192
48219.0,week_19,R2,-3.4349987101907056
48219.0,week_19,MSE,1.765975876450384e-07
48219.0,week_19,RMSE,0.0004202351575547
48219.0,week_19,MedAE,0.0003305986160347
48219.0,week_19,MAPE,inf
48219.0,week_19,sMAPE,179.4645675219034
48219.0,week_19,QLIKE,20.29635435433162
48219.0,week_20,R2,-3.5603003363449126
48219.0,week_20,MSE,1.843605198160066e-07
48219.0,week_20,RMSE,0.0004293722392237
48219.0,week_20,MedAE,0.0003501025014671
48219.0,week_20,MAPE,96.75527112158096
48219.0,week_20,sMAPE,187.59454421870169
48219.0,week_20,QLIKE,36.60630169257253
48219.0,week_21,R2,-3.2798041649280565
48219.0,week_21,MSE,9.18482557358408e-08
48219.0,week_21,RMSE,0.0003030647715189
48219.0,week_21,MedAE,0.0002389018850277
48219.0,week_21,MAPE,94.94007795197442
48219.0,week_21,sMAPE,181.2064469878739
48219.0,week_21,QLIKE,23.10396059440449
48219.0,week_22,R2,-2.1103587809778865
48219.0,week_22,MSE,9.987503222775745e-08
48219.0,week_22,RMSE,0.0003160301128496
48219.0,week_22,MedAE,0.0002189914254561
48219.0,week_22,MAPE,inf
48219.0,week_22,sMAPE,163.16228027560948
48219.0,week_22,QLIKE,11.24189672453954
48219.0,week_23,R2,-2.973838466540413
48219.0,week_23,MSE,3.154437869834024e-07
48219.0,week_23,RMSE,0.0005616438257324
48219.0,week_23,MedAE,0.0004274165855057
48219.0,week_23,MAPE,95.52901669474424
48219.0,week_23,sMAPE,183.2632171186971
48219.0,week_23,QLIKE,27.367805610890336
48219.0,week_24,R2,-2.121719494369061
48219.0,week_24,MSE,1.255513524631958e-07
48219.0,week_24,RMSE,0.0003543322628031
48219.0,week_24,MedAE,0.0002416088906633
48219.0,week_24,MAPE,inf
48219.0,week_24,sMAPE,172.05027267317374
48219.0,week_24,QLIKE,16.563689573539467
48219.0,week_25,R2,-1.7058867607035777
48219.0,week_25,MSE,7.844298237988522e-08
48219.0,week_25,RMSE,0.0002800767437326
48219.0,week_25,MedAE,0.0001873572263132
48219.0,week_25,MAPE,inf
48219.0,week_25,sMAPE,169.17643900268394
48219.0,week_25,QLIKE,16.255997932160447
48219.0,week_26,R2,-2.745875745200789
48219.0,week_26,MSE,2.2630606396952813e-07
48219.0,week_26,RMSE,0.0004757163692469
48219.0,week_26,MedAE,0.0003504861150773
48219.0,week_26,MAPE,95.37766531401016
48219.0,week_26,sMAPE,182.90609665232932
48219.0,week_26,QLIKE,27.69476874192916
48219.0,week_27,R2,-3.876249623666831
48219.0,week_27,MSE,3.290929215905631e-07
48219.0,week_27,RMSE,0.0005736662109542
48219.0,week_27,MedAE,0.0004605240337581
48219.0,week_27,MAPE,96.74834955942828
48219.0,week_27,sMAPE,187.5979247507612
48219.0,week_27,QLIKE,36.54070470687816
48219.0,week_28,R2,-2.4784348696834115
48219.0,week_28,MSE,1.3660741061010145e-07
48219.0,week_28,RMSE,0.0003696043974442
48219.0,week_28,MedAE,0.000266705164978
48219.0,week_28,MAPE,inf
48219.0,week_28,sMAPE,182.99388640910132
48219.0,week_28,QLIKE,29.085754549877024
48219.0,week_29,R2,-2.6562697785612697
48219.0,week_29,MSE,2.7361762020757334e-07
48219.0,week_29,RMSE,0.0005230847160905
48219.0,week_29,MedAE,0.0003776904541138
48219.0,week_29,MAPE,96.27212746828448
48219.0,week_29,sMAPE,185.9377228415784
48219.0,week_29,QLIKE,34.98923820991648
48219.0,week_30,R2,-2.730601311452215
48219.0,week_30,MSE,2.195670052760693e-07
48219.0,week_30,RMSE,0.0004685797747193
48219.0,week_30,MedAE,0.0003469510911111
48219.0,week_30,MAPE,96.14025027245567
48219.0,week_30,sMAPE,185.43735750059287
48219.0,week_30,QLIKE,32.640238402045576
48219.0,week_31,R2,-1.7190651171984477
48219.0,week_31,MSE,1.4718607153289116e-07
48219.0,week_31,RMSE,0.0003836483696471
48219.0,week_31,MedAE,0.0002381725166103
48219.0,week_31,MAPE,inf
48219.0,week_31,sMAPE,176.40628551493654
48219.0,week_31,QLIKE,21.297298313185145
48219.0,week_32,R2,-2.096183304448102
48219.0,week_32,MSE,1.2270875560286694e-07
48219.0,week_32,RMSE,0.0003502980953457
48219.0,week_32,MedAE,0.0002468767048314
48219.0,week_32,MAPE,inf
48219.0,week_32,sMAPE,180.0524119498706
48219.0,week_32,QLIKE,24.341586619261086
48219.0,week_33,R2,-3.885662397092279
48219.0,week_33,MSE,1.460529103369525e-07
48219.0,week_33,RMSE,0.0003821686935594
48219.0,week_33,MedAE,0.0003109348657433
48219.0,week_33,MAPE,95.64312067232356
48219.0,week_33,sMAPE,183.727844369062
48219.0,week_33,QLIKE,28.571956793722176
48219.0,week_34,R2,-2.3355438998960403
48219.0,week_34,MSE,1.1380739738929917e-07
48219.0,week_34,RMSE,0.0003373535199005
48219.0,week_34,MedAE,0.0002399653603962
48219.0,week_34,MAPE,inf
48219.0,week_34,sMAPE,184.310453078229
48219.0,week_34,QLIKE,30.910872362793747
48219.0,week_35,R2,-2.365360694577269
48219.0,week_35,MSE,2.439825607589872e-07
48219.0,week_35,RMSE,0.0004939459087379
48219.0,week_35,MedAE,0.0003471265366447
48219.0,week_35,MAPE,95.63360556453702
48219.0,week_35,sMAPE,183.89429026935264
48219.0,week_35,QLIKE,31.2976075485296
48219.0,week_36,R2,-3.446601765968896
48219.0,week_36,MSE,2.841127223296794e-07
48219.0,week_36,RMSE,0.000533022253128
48219.0,week_36,MedAE,0.0004264997729943
48219.0,week_36,MAPE,95.11728117448264
48219.0,week_36,sMAPE,181.97147131172528
48219.0,week_36,QLIKE,24.122663698959432
48219.0,week_37,R2,-3.2655669718091307
48219.0,week_37,MSE,3.640294093825099e-07
48219.0,week_37,RMSE,0.000603348497456
48219.0,week_37,MedAE,0.0004680492822578
48219.0,week_37,MAPE,96.94016527312044
48219.0,week_37,sMAPE,188.3611772210893
48219.0,week_37,QLIKE,41.62123567238947
48219.0,week_38,R2,-2.647514642904336
48219.0,week_38,MSE,1.761956887674703e-07
48219.0,week_38,RMSE,0.0004197567018732
48219.0,week_38,MedAE,0.0003181413965696
48219.0,week_38,MAPE,93.25501994069108
48219.0,week_38,sMAPE,176.11515589064473
48219.0,week_38,QLIKE,18.958197795281905
50200.0,week_1,R2,-5.66273719570307
50200.0,week_1,MSE,4.180754240371253e-08
50200.0,week_1,RMSE,0.0002044689277218
50200.0,week_1,MedAE,0.000174774516649
50200.0,week_1,MAPE,94.9024942282155
50200.0,week_1,sMAPE,180.7329066345144
50200.0,week_1,QLIKE,18.710118315261298
50200.0,week_2,R2,-3.141178001371496
50200.0,week_2,MSE,2.7924972934487764e-08
50200.0,week_2,RMSE,0.0001671076686884
50200.0,week_2,MedAE,0.0001216421658309
50200.0,week_2,MAPE,93.17812894744958
50200.0,week_2,sMAPE,174.75050913106676
50200.0,week_2,QLIKE,14.10483738513283
50200.0,week_3,R2,-3.924593571249142
50200.0,week_3,MSE,3.171510377553396e-08
50200.0,week_3,RMSE,0.0001780873487239
50200.0,week_3,MedAE,0.0001384774047948
50200.0,week_3,MAPE,94.7695188397696
50200.0,week_3,sMAPE,180.37124453858857
50200.0,week_3,QLIKE,19.784586509022404
50200.0,week_4,R2,-3.295299123106181
50200.0,week_4,MSE,2.690345447391867e-08
50200.0,week_4,RMSE,0.00016402272548
50200.0,week_4,MedAE,0.0001177539480128
50200.0,week_4,MAPE,86.50905506127549
50200.0,week_4,sMAPE,153.43294281297264
50200.0,week_4,QLIKE,6.273456271365766
50200.0,week_5,R2,-4.725640464495196
50200.0,week_5,MSE,9.472486033852805e-09
50200.0,week_5,RMSE,9.7326697436278e-05
50200.0,week_5,MedAE,7.982650174002669e-05
50200.0,week_5,MAPE,92.30555535775328
50200.0,week_5,sMAPE,172.13366847412703
50200.0,week_5,QLIKE,15.278832191356686
50200.0,week_6,R2,-3.423479261402746
50200.0,week_6,MSE,4.875944095243868e-08
50200.0,week_6,RMSE,0.0002208154001704
50200.0,week_6,MedAE,0.0001606907599894
50200.0,week_6,MAPE,95.24345233735484
50200.0,week_6,sMAPE,182.02944982104503
50200.0,week_6,QLIKE,22.63725977423244
50200.0,week_7,R2,-3.328587708891236
50200.0,week_7,MSE,6.85130254898354e-08
50200.0,week_7,RMSE,0.0002617499293024
50200.0,week_7,MedAE,0.0001890518005828
50200.0,week_7,MAPE,93.95450737656756
50200.0,week_7,sMAPE,177.3972229687394
50200.0,week_7,QLIKE,16.51871461361918
50200.0,week_8,R2,-7.508017380135545
50200.0,week_8,MSE,1.4001456643720398e-07
50200.0,week_8,RMSE,0.0003741852033915
50200.0,week_8,MedAE,0.0003319127127653
50200.0,week_8,MAPE,96.00915300883985
50200.0,week_8,sMAPE,184.7118751031508
50200.0,week_8,QLIKE,23.50106878120602
50200.0,week_9,R2,-5.854573311002024
50200.0,week_9,MSE,9.830768781795965e-08
50200.0,week_9,RMSE,0.0003135405680577
50200.0,week_9,MedAE,0.0002679358630693
50200.0,week_9,MAPE,93.408815593372
50200.0,week_9,sMAPE,175.41605133163563
50200.0,week_9,QLIKE,13.223665608445817
50200.0,week_10,R2,-3.299973988964324
50200.0,week_10,MSE,7.096209461602784e-08
50200.0,week_10,RMSE,0.0002663871142079
50200.0,week_10,MedAE,0.0002053118260594
50200.0,week_10,MAPE,96.02830488428758
50200.0,week_10,sMAPE,184.82173674686783
50200.0,week_10,QLIKE,26.65705471880357
50200.0,week_11,R2,-9.919555709784865
50200.0,week_11,MSE,6.25127094499296e-08
50200.0,week_11,RMSE,0.0002500254176077
50200.0,week_11,MedAE,0.0002260213790885
50200.0,week_11,MAPE,94.57317429964417
50200.0,week_11,sMAPE,179.50838206151383
50200.0,week_11,QLIKE,16.42578297844472
50200.0,week_12,R2,-1.964522593904592
50200.0,week_12,MSE,1.9004625138827042e-08
50200.0,week_12,RMSE,0.0001378572636418
50200.0,week_12,MedAE,9.295201674731698e-05
50200.0,week_12,MAPE,78.93760388569339
50200.0,week_12,sMAPE,109.32266111191431
50200.0,week_12,QLIKE,7.225049936558142
50200.0,week_13,R2,-4.383382916476538
50200.0,week_13,MSE,1.178238892548361e-08
50200.0,week_13,RMSE,0.000108546713103
50200.0,week_13,MedAE,8.726856176826685e-05
50200.0,week_13,MAPE,inf
50200.0,week_13,sMAPE,170.66080478887514
50200.0,week_13,QLIKE,11.891825744015202
50200.0,week_14,R2,-6.144940017855255
50200.0,week_14,MSE,1.4448964341328176e-08
50200.0,week_14,RMSE,0.0001202038449523
50200.0,week_14,MedAE,0.0001052191501092
50200.0,week_14,MAPE,90.64476441079654
50200.0,week_14,sMAPE,166.1226926482013
50200.0,week_14,QLIKE,8.597232871821383
50200.0,week_15,R2,-2.2001889875753537
50200.0,week_15,MSE,7.095250804372961e-08
50200.0,week_15,RMSE,0.0002663691199139
50200.0,week_15,MedAE,0.000181174475201
50200.0,week_15,MAPE,inf
50200.0,week_15,sMAPE,186.68384556755663
50200.0,week_15,QLIKE,36.818603548123406
50200.0,week_16,R2,-4.104936812234871
50200.0,week_16,MSE,3.5613749119836216e-08
50200.0,week_16,RMSE,0.0001887160542185
50200.0,week_16,MedAE,0.00014877079126
50200.0,week_16,MAPE,96.08857223744744
50200.0,week_16,sMAPE,185.03169903889523
50200.0,week_16,QLIKE,26.062486554821053
50200.0,week_17,R2,-5.097011930094042
50200.0,week_17,MSE,5.046675839532828e-08
50200.0,week_17,RMSE,0.0002246480767674
50200.0,week_17,MedAE,0.0001846201420074
50200.0,week_17,MAPE,96.00330484611791
50200.0,week_17,sMAPE,184.73715293408372
50200.0,week_17,QLIKE,25.08622910602368
50200.0,week_18,R2,-11.834908289889468
50200.0,week_18,MSE,9.19084834406228e-08
50200.0,week_18,RMSE,0.0003031641196458
50200.0,week_18,MedAE,0.0002822245385825
50200.0,week_18,MAPE,95.4415235635947
50200.0,week_18,sMAPE,182.64700792602395
50200.0,week_18,QLIKE,22.20491372083671
50200.0,week_19,R2,-4.45413524752707
50200.0,week_19,MSE,2.7737753071426107e-08
50200.0,week_19,RMSE,0.000166546549263
50200.0,week_19,MedAE,0.0001357436201903
50200.0,week_19,MAPE,92.82224310730784
50200.0,week_19,sMAPE,173.49476775787195
50200.0,week_19,QLIKE,12.997728878018052
50200.0,week_20,R2,-3.5962627345531493
50200.0,week_20,MSE,1.661967938215283e-08
50200.0,week_20,RMSE,0.0001289173354601
50200.0,week_20,MedAE,0.0001007072729881
50200.0,week_20,MAPE,95.03768774265308
50200.0,week_20,sMAPE,181.21056913001613
50200.0,week_20,QLIKE,20.418659548776628
50200.0,week_21,R2,-4.125305328003083
50200.0,week_21,MSE,8.652071501798921e-09
50200.0,week_21,RMSE,9.301651198469508e-05
50200.0,week_21,MedAE,7.600698181963657e-05
50200.0,week_21,MAPE,inf
50200.0,week_21,sMAPE,175.7504707600172
50200.0,week_21,QLIKE,14.75729759478016
50200.0,week_22,R2,-3.083523246280336
50200.0,week_22,MSE,9.790220190835985e-09
50200.0,week_22,RMSE,9.894554154097082e-05
50200.0,week_22,MedAE,7.762095743391688e-05
50200.0,week_22,MAPE,inf
50200.0,week_22,sMAPE,177.3087858901311
50200.0,week_22,QLIKE,15.725386865106152
50200.0,week_23,R2,-4.519874217324101
50200.0,week_23,MSE,4.33500807956304e-08
50200.0,week_23,RMSE,0.0002082068221639
50200.0,week_23,MedAE,0.0001651915504972
50200.0,week_23,MAPE,95.31488003551289
50200.0,week_23,sMAPE,182.21222364336853
50200.0,week_23,QLIKE,21.15805768895367
50200.0,week_24,R2,-3.255405993447275
50200.0,week_24,MSE,8.523289188266563e-09
50200.0,week_24,RMSE,9.23216615332857e-05
50200.0,week_24,MedAE,7.241937502235573e-05
50200.0,week_24,MAPE,inf
50200.0,week_24,sMAPE,176.95447140717962
50200.0,week_24,QLIKE,15.88229675351371
50200.0,week_25,R2,-4.767875346511218
50200.0,week_25,MSE,6.721350788852421e-09
50200.0,week_25,RMSE,8.198384468206173e-05
50200.0,week_25,MedAE,6.986815781003303e-05
50200.0,week_25,MAPE,inf
50200.0,week_25,sMAPE,183.93539612905727
50200.0,week_25,QLIKE,23.358404919240712
50200.0,week_26,R2,-3.6001398868862937
50200.0,week_26,MSE,8.891299378406307e-09
50200.0,week_26,RMSE,9.429368684279084e-05
50200.0,week_26,MedAE,7.44945689580593e-05
50200.0,week_26,MAPE,inf
50200.0,week_26,sMAPE,173.64458904715073
50200.0,week_26,QLIKE,12.949134971309594
50200.0,week_27,R2,-11.27504618660391
50200.0,week_27,MSE,8.83069756257342e-08
50200.0,week_27,RMSE,0.000297164896355
50200.0,week_27,MedAE,0.0002677172219662
50200.0,week_27,MAPE,97.40693529922196
50200.0,week_27,sMAPE,189.91082832994368
50200.0,week_27,QLIKE,37.16765291435449
50200.0,week_28,R2,-5.190192159714652
50200.0,week_28,MSE,1.1461566783952112e-08
50200.0,week_28,RMSE,0.0001070587071841
50200.0,week_28,MedAE,8.78993418920523e-05
50200.0,week_28,MAPE,95.42184437830645
50200.0,week_28,sMAPE,182.56534321357967
50200.0,week_28,QLIKE,20.43955093658053
50200.0,week_29,R2,-7.312008383539414
50200.0,week_29,MSE,2.1951315487009766e-08
50200.0,week_29,RMSE,0.0001481597633873
50200.0,week_29,MedAE,0.0001291570322148
50200.0,week_29,MAPE,95.61274679290236
50200.0,week_29,sMAPE,183.2482988918073
50200.0,week_29,QLIKE,20.96302218929824
50200.0,week_30,R2,-5.042649859806573
50200.0,week_30,MSE,6.663550935075629e-09
50200.0,week_30,RMSE,8.163057598152563e-05
50200.0,week_30,MedAE,6.678990653179786e-05
50200.0,week_30,MAPE,inf
50200.0,week_30,sMAPE,182.6882904438899
50200.0,week_30,QLIKE,22.329951166048176
50200.0,week_31,R2,-3.575454090033113
50200.0,week_31,MSE,1.4872350327667496e-08
50200.0,week_31,RMSE,0.0001219522460952
50200.0,week_31,MedAE,8.870762518769316e-05
50200.0,week_31,MAPE,96.96951568332511
50200.0,week_31,sMAPE,188.31485241310148
50200.0,week_31,QLIKE,36.8130905293235
50200.0,week_32,R2,-3.785152092759642
50200.0,week_32,MSE,8.20064571240486e-09
50200.0,week_32,RMSE,9.055741666150188e-05
50200.0,week_32,MedAE,7.134508092613442e-05
50200.0,week_32,MAPE,inf
50200.0,week_32,sMAPE,169.81272513305146
50200.0,week_32,QLIKE,12.761686217397164
50200.0,week_33,R2,-4.961245718246222
50200.0,week_33,MSE,6.465201480000677e-09
50200.0,week_33,RMSE,8.040647660481509e-05
50200.0,week_33,MedAE,6.721299760209664e-05
50200.0,week_33,MAPE,inf
50200.0,week_33,sMAPE,176.7438464989353
50200.0,week_33,QLIKE,18.909441673508383
50200.0,week_34,R2,-5.435466752257439
50200.0,week_34,MSE,1.2323192957681785e-08
50200.0,week_34,RMSE,0.0001110098777482
50200.0,week_34,MedAE,9.582802697807612e-05
50200.0,week_34,MAPE,inf
50200.0,week_34,sMAPE,184.55434151458368
50200.0,week_34,QLIKE,26.046155698434333
50200.0,week_35,R2,-5.516775437072782
50200.0,week_35,MSE,3.14677543384942e-08
50200.0,week_35,RMSE,0.0001773915283729
50200.0,week_35,MedAE,0.0001477618043982
50200.0,week_35,MAPE,94.93794142633324
50200.0,week_35,sMAPE,180.873884266908
50200.0,week_35,QLIKE,19.2706469916864
50200.0,week_36,R2,-8.291245036958912
50200.0,week_36,MSE,8.40100573397953e-08
50200.0,week_36,RMSE,0.000289844884964
50200.0,week_36,MedAE,0.0002576276113227
50200.0,week_36,MAPE,95.7166660797341
50200.0,week_36,sMAPE,183.63950263544223
50200.0,week_36,QLIKE,21.70608231586656
50200.0,week_37,R2,-9.755829752129264
50200.0,week_37,MSE,1.0723290496980169e-07
50200.0,week_37,RMSE,0.0003274643567929
50200.0,week_37,MedAE,0.0002953070209896
50200.0,week_37,MAPE,97.16072766626266
50200.0,week_37,sMAPE,188.98739664914817
50200.0,week_37,QLIKE,34.37930846798935
50200.0,week_38,R2,-6.381409716093283
50200.0,week_38,MSE,4.148440295218556e-08
50200.0,week_38,RMSE,0.0002036772028288
50200.0,week_38,MedAE,0.000175249662296
50200.0,week_38,MAPE,93.97084392631692
50200.0,week_38,sMAPE,177.38826983596238
50200.0,week_38,QLIKE,14.6575355725134
104919.0,week_1,R2,-6.909068773749517
104919.0,week_1,MSE,7.982607276640373e-08
104919.0,week_1,RMSE,0.0002825350823639
104919.0,week_1,MedAE,0.0002478954517146
104919.0,week_1,MAPE,96.0004422663544
104919.0,week_1,sMAPE,184.7362609488109
104919.0,week_1,QLIKE,25.97294951162556
104919.0,week_2,R2,-3.796745872437528
104919.0,week_2,MSE,4.6974026222330726e-08
104919.0,week_2,RMSE,0.000216734921557
104919.0,week_2,MedAE,0.0001661304209407
104919.0,week_2,MAPE,93.8574870974965
104919.0,week_2,sMAPE,177.05923437251917
104919.0,week_2,QLIKE,15.580243151127268
104919.0,week_3,R2,-4.815255006684859
104919.0,week_3,MSE,5.900149070983576e-08
104919.0,week_3,RMSE,0.000242902224588
104919.0,week_3,MedAE,0.0001956983028836
104919.0,week_3,MAPE,95.71494648901734
104919.0,week_3,sMAPE,183.73395185055583
104919.0,week_3,QLIKE,25.51060448305561
104919.0,week_4,R2,-3.2794183956383627
104919.0,week_4,MSE,5.052746543843724e-08
104919.0,week_4,RMSE,0.0002247831520342
104919.0,week_4,MedAE,0.0001554183530176
104919.0,week_4,MAPE,89.17736192632299
104919.0,week_4,sMAPE,161.82117269259297
104919.0,week_4,QLIKE,10.75778027517835
104919.0,week_5,R2,-6.289212469567494
104919.0,week_5,MSE,2.118457636355648e-08
104919.0,week_5,RMSE,0.0001455492231636
104919.0,week_5,MedAE,0.0001256785808652
104919.0,week_5,MAPE,94.0771116190166
104919.0,week_5,sMAPE,177.84271049916893
104919.0,week_5,QLIKE,15.42709549263816
104919.0,week_6,R2,-4.360010717744896
104919.0,week_6,MSE,1.0137934746645192e-07
104919.0,week_6,RMSE,0.0003184012365969
104919.0,week_6,MedAE,0.0002362454579073
104919.0,week_6,MAPE,96.45247246212465
104919.0,week_6,sMAPE,186.40193321299736
104919.0,week_6,QLIKE,32.57093520364972
104919.0,week_7,R2,-4.077136864471676
104919.0,week_7,MSE,1.665534304157234e-07
104919.0,week_7,RMSE,0.0004081095813819
104919.0,week_7,MedAE,0.0003138134828059
104919.0,week_7,MAPE,94.74974776477278
104919.0,week_7,sMAPE,180.1532688006096
104919.0,week_7,QLIKE,17.899945707292847
104919.0,week_8,R2,-8.94990431924087
104919.0,week_8,MSE,2.984345990774371e-07
104919.0,week_8,RMSE,0.0005462916794876
104919.0,week_8,MedAE,0.0004855255480955
104919.0,week_8,MAPE,97.0593012467939
104919.0,week_8,sMAPE,188.60230967230035
104919.0,week_8,QLIKE,32.609158134810805
104919.0,week_9,R2,-7.160534224503106
104919.0,week_9,MSE,3.187814132774632e-07
104919.0,week_9,RMSE,0.0005646073089125
104919.0,week_9,MedAE,0.0004855893113279
104919.0,week_9,MAPE,96.05268487704365
104919.0,week_9,sMAPE,184.871912980204
104919.0,week_9,QLIKE,24.25448117175671
104919.0,week_10,R2,-4.61924202020377
104919.0,week_10,MSE,2.213879973069466e-07
104919.0,week_10,RMSE,0.0004705188596719
104919.0,week_10,MedAE,0.0003841567900251
104919.0,week_10,MAPE,96.72309701400432
104919.0,week_10,sMAPE,187.3563552734948
104919.0,week_10,QLIKE,30.487473538826634
104919.0,week_11,R2,-12.4452956850171
104919.0,week_11,MSE,1.4770500730232333e-07
104919.0,week_11,RMSE,0.0003843240914935
104919.0,week_11,MedAE,0.0003524459904564
